#name (cmd = mergePeaks -d 100 /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt
Merged-chr10-11755509-1	chr10	11755459	11755559	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_3819	
Merged-chr13-111917471-1	chr13	111917421	111917521	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10222	
Merged-chr3-13854074-1	chr3	13854024	13854124	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_23856	
Merged-chr7-156560346-1	chr7	156560296	156560396	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_35884	
Merged-chr13-113742223-1	chr13	113742173	113742273	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10242	
Merged-chr3-14814808-1	chr3	14814758	14814858	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_23883	
Merged-chr20-51650803-1	chr20	51650753	51650853	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22295	
Merged-chr1-167715159-1	chr1	167715109	167715209	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2268	
Merged-chr15-25263235-1	chr15	25263185	25263285	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_11883	
Merged-chr1-168861657-1	chr1	168861607	168861707	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2290	
Merged-chr2-20880620-1	chr2	20880570	20880670	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18310	
Merged-chr2-21372914-1	chr2	21372864	21372964	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18314	
Merged-chr5-135560985-1	chr5	135560935	135561035	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30212	
Merged-chr6-37566568-1	chr6	37566518	37566618	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_31827	
Merged-chr6-38177175-1	chr6	38177125	38177225	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_31834	
Merged-chr2-25196599-1	chr2	25196549	25196649	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18353	
Merged-chr6-39169642-1	chr6	39169592	39169692	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_31853	
Merged-chr5-138543694-1	chr5	138543644	138543744	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30266	
Merged-chr5-138575805-1	chr5	138575755	138575855	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30269	
Merged-chr6-41536975-1	chr6	41536925	41537025	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_31892	
Merged-chr6-41584893-1	chr6	41584843	41584943	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_31896	
Merged-chrX-4844593-1	chrX	4844543	4844643	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_39900	
Merged-chr9-22470126-1	chr9	22470076	22470176	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38338	
Merged-chr16-81479110-1	chr16	81479060	81479160	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_14303	
Merged-chr9-22813778-1	chr9	22813728	22813828	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38341	
Merged-chr3-185575580-1	chr3	185575530	185575630	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_26327	
Merged-chr17-77772574-1	chr17	77772524	77772624	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_15912	
Merged-chr17-77914929-1	chr17	77914879	77914979	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_15914	
Merged-chrX-11239445-1	chrX	11239395	11239495	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_39958	
Merged-chr17-78477118-1	chr17	78477068	78477168	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_15927	
Merged-chrX-12791345-1	chrX	12791295	12791395	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_39967	
Merged-chr11-71525063-1	chr11	71525013	71525113	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6325	
Merged-chrX-14697640-1	chrX	14697590	14697690	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_39986	
Merged-chr17-80262559-1	chr17	80262509	80262609	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_15958	
Merged-chr9-30066014-1	chr9	30065964	30066064	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38394	
Merged-chr3-189293262-1	chr3	189293212	189293312	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_26392	
Merged-chr16-85564589-1	chr16	85564539	85564639	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_14398	
Merged-chr7-157656594-1	chr7	157656544	157656644	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_35912	
Merged-chr3-15769179-1	chr3	15769129	15769229	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_23908	
Merged-chr7-45347955-1	chr7	45347905	45348005	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34329	
Merged-chr8-694501-1	chr8	694451	694551	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_35953	
Merged-chr1-170063369-1	chr1	170063319	170063419	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2323	
Merged-chr7-50803554-1	chr7	50803504	50803604	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34379	
Merged-chr10-18723670-1	chr10	18723620	18723720	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_3936	
Merged-chr7-51295601-1	chr7	51295551	51295651	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34391	
Merged-chr14-23730188-1	chr14	23730138	23730238	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10368	
Merged-chr20-53949932-1	chr20	53949882	53949982	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22384	
Merged-chr20-53996822-1	chr20	53996772	53996872	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22386	
Merged-chr1-41123283-1	chr1	41123233	41123333	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_718	
Merged-chr15-37880815-1	chr15	37880765	37880865	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_11980	
Merged-chr10-22513983-1	chr10	22513933	22514033	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_3976	
Merged-chr1-172639729-1	chr1	172639679	172639779	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2371	
Merged-chr1-41323061-1	chr1	41323011	41323111	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_720	
Merged-chr14-24366243-1	chr14	24366193	24366293	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10397	
Merged-chr1-42041347-1	chr1	42041297	42041397	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_736	
Merged-chr10-23346012-1	chr10	23345962	23346062	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_3990	
Merged-chr10-23693575-1	chr10	23693525	23693625	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_3995	
Merged-chr1-43783724-1	chr1	43783674	43783774	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_783	
Merged-chr5-140152470-1	chr5	140152420	140152520	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30307	
Merged-chr2-28370683-1	chr2	28370633	28370733	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18423	
Merged-chr5-140988189-1	chr5	140988139	140988239	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30342	
Merged-chr5-142015423-1	chr5	142015373	142015473	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30369	
Merged-chr2-31138437-1	chr2	31138387	31138487	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18479	
Merged-chr9-33211901-1	chr9	33211851	33211951	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38414	
Merged-chr3-190265967-1	chr3	190265917	190266017	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_26416	
Merged-chr16-85645587-1	chr16	85645537	85645637	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_14402	
Merged-chr9-34612951-1	chr9	34612901	34613001	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38449	
Merged-chr11-75763088-1	chr11	75763038	75763138	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6406	
Merged-chr9-36136262-1	chr9	36136212	36136312	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38492	
Merged-chr11-78838646-1	chr11	78838596	78838696	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6457	
Merged-chr16-88927276-1	chr16	88927226	88927326	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_14481	
Merged-chr11-79400917-1	chr11	79400867	79400967	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6472	
Merged-chr11-80164848-1	chr11	80164798	80164898	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6482	
Merged-chr11-80241952-1	chr11	80241902	80242002	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6484	
Merged-chr11-81658844-1	chr11	81658794	81658894	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6499	
Merged-chr20-54657647-1	chr20	54657597	54657697	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22418	
Merged-chr20-54829454-1	chr20	54829404	54829504	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22425	
Merged-chr20-56326429-1	chr20	56326379	56326479	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22444	
Merged-chr14-26960429-1	chr14	26960379	26960479	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10443	
Merged-chr7-66099811-1	chr7	66099761	66099861	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34480	
Merged-chr1-177229030-1	chr1	177228980	177229080	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2433	
Merged-chr20-57007091-1	chr20	57007041	57007141	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22473	
Merged-chr1-178033220-1	chr1	178033170	178033270	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2446	
Merged-chr20-57080994-1	chr20	57080944	57081044	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_22480	
Merged-chr1-179882125-1	chr1	179882075	179882175	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2479	
Merged-chr1-45730674-1	chr1	45730624	45730724	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_821	
Merged-chr1-179926686-1	chr1	179926636	179926736	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2481	
Merged-chr1-46806887-1	chr1	46806837	46806937	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_845	
Merged-chr1-47190412-1	chr1	47190362	47190462	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_848	
Merged-chr1-47726473-1	chr1	47726423	47726523	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_859	
Merged-chr1-48498340-1	chr1	48498290	48498390	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_872	
Merged-chr5-146291655-1	chr5	146291605	146291705	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30439	
Merged-chr9-37412805-1	chr9	37412755	37412855	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38514	
Merged-chr3-196968784-1	chr3	196968734	196968834	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_26556	
Merged-chr11-84270559-1	chr11	84270509	84270609	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6529	
Merged-chr9-70677539-1	chr9	70677489	70677589	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38594	
Merged-chr7-70268415-1	chr7	70268365	70268465	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34535	
Merged-chr7-70447017-1	chr7	70446967	70447067	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34539	
Merged-chr1-180962377-1	chr1	180962327	180962427	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2506	
Merged-chr14-32013193-1	chr14	32013143	32013243	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10520	
Merged-chr7-73855672-1	chr7	73855622	73855722	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_34574	
Merged-chr1-181405058-1	chr1	181405008	181405108	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2527	
Merged-chr14-33777671-1	chr14	33777621	33777721	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10545	
Merged-chr1-181661631-1	chr1	181661581	181661681	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2535	
Merged-chr1-182244623-1	chr1	182244573	182244673	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2545	
Merged-chr14-34555091-1	chr14	34555041	34555141	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10564	
Merged-chr1-52842697-1	chr1	52842647	52842747	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_928	
Merged-chr1-52860758-1	chr1	52860708	52860808	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_929	
Merged-chr14-36069757-1	chr14	36069707	36069807	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_10598	
Merged-chr1-184473798-1	chr1	184473748	184473848	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_2597	
Merged-chr1-56414943-1	chr1	56414893	56414993	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_989	
Merged-chr2-39124737-1	chr2	39124687	39124787	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18602	
Merged-chr5-42641546-1	chr5	42641496	42641596	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_29032	
Merged-chr5-44875825-1	chr5	44875775	44875875	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_29065	
Merged-chr19-15125279-1	chr19	15125229	15125329	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_17051	
Merged-chr19-15432880-1	chr19	15432830	15432930	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_17061	
Merged-chr12-123534135-1	chr12	123534085	123534185	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_9055	
Merged-chr2-45275662-1	chr2	45275612	45275712	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18681	
Merged-chr5-153148556-1	chr5	153148506	153148606	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_30588	
Merged-chr12-124566613-1	chr12	124566563	124566663	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_9074	
Merged-chr2-45650689-1	chr2	45650639	45650739	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_18690	
Merged-chr19-17226270-1	chr19	17226220	17226320	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_17097	
Merged-chr4-3836835-1	chr4	3836785	3836885	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_26627	
Merged-chr9-76587034-1	chr9	76586984	76587084	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38649	
Merged-chr11-93089721-1	chr11	93089671	93089771	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_6614	
Merged-chr8-96134690-1	chr8	96134640	96134740	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_37061	
Merged-chr10-106711547-1	chr10	106711497	106711597	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_5016	
Merged-chr4-6191718-1	chr4	6191668	6191768	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_26653	
Merged-chr9-78167520-1	chr9	78167470	78167570	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	1		siIkBa_75_peak_38673	
