"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"
"2276"	"chr8"	92597218	92597319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2277"	"chr7"	92645781	92645882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8022.47317648889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2278"	"chr15"	92694187	92694288	0	0	0	0	0	9656.40123152459	0	0	0	0	8065.52578262291	5359.21090844953	6227.565825436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2279"	"chr1"	92715691	92715792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3597.35630971954	0	0	0	0	0	0	0	0	0	0	0	0	9742.73487291241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2280"	"chr14"	92946370	92946471	0	0	0	0	5927.69184509803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8194.05249980152	0	0	0
"2281"	"chr9"	92947316	92947417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3210.77695349429	3241.3045318271	0	0	0	0	0	1284.26673979787	0	0	0	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2282"	"chr10"	92972330	92972431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2283"	"chr9"	93020950	93021051	0	0	0	0	0	8413.49810271574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6470.09309479588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2284"	"chr15"	93043596	93043697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8550.55738358513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9502.08113958215	0	0	0	0	0	9202.56238489996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2285"	"chr7"	93055708	93055809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915.51352253596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2286"	"chr15"	93088984	93089085	0	0	0	0	0	0	0	10151.9987383533	0	0	0	0	0	0	10152.4163294267	0	0	0	0	8286.26398186174	0	0	0	0	0	0	0	0	1014.63895915035	1835.50887786392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2287"	"chr7"	93115870	93115971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4068.25388151133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8620.71018078233	0	0	0	0	0	0	0	0	0
"2288"	"chr12"	93156240	93156341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10912.3919238288	0	0	0	0	0	0	0	0	0	0	0	0	0	7744.24257181866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2312.33039800616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2289"	"chr9"	93201563	93201664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286.26398186174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3302.88068555933	4429.72948007445	0	0	0	0	0	4263.52101997773	3840.91047658234	0	0	0	0	0	0	0	0	0
"2290"	"chr9"	93330037	93330138	0	0	0	0	0	0	6524.98528203574	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9144.98567070408	0	0	0	0	10584.9824705908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2291"	"chr1"	93447340	93447441	6788.1632419657	0	0	0	0	0	0	0	0	0	0	8327.38925774004	0	9146.87529221606	11652.205105363	9278.6819771487	0	0	0	8286.26398186174	8022.47317648889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8561.28102675318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2292"	"chr10"	93495826	93495927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8808.2729448643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8963.89684554181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2293"	"chr10"	93554962	93555063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2867.28969352764	0	0	0	2897.42120259642	9346.18652795382	8602.82715468685	0	0	0	0	0	0	0	0	0	9564.0997257256	0	0	0	0	0	0	0	0	0	0	0	0
"2294"	"chr9"	93577827	93577928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3095.07679216637	0	0	0	0	0	0	0	0	736.735970206884	0	0	0	0	871.522718712948	0	0	3007.10573452528	0	940.800112829926	988.934364364931	661.041144469143	0	1569.893262594	0	911.144790584164	905.444125812294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8352.08521392234	0	0	0	0	0	0
"2295"	"chr12"	93591548	93591649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.7536582130237	0	0	1359.43271607563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5709.42910766146	0	0	0	0	0	0	0	5410.38215390893	0	0	7105.07047256438	0	0	0	0	0
"2296"	"chr9"	93592779	93592880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13710.8403214282	0	0	0
"2297"	"chr5"	93607466	93607567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9768.83612528488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6312.17197685413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2298"	"chr14"	93648973	93649074	0	0	0	6684.57669380695	8987.14570062751	0	0	0	0	0	0	0	2809.99921391278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555.88283938424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421.17367332591	0	0	0	0	0	0	0	0	0	0
"2299"	"chr1"	93847526	93847627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2300"	"chr7"	93890476	93890644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10286.0051448935	0	0	0	0	0	0	0	0	0	2614.7069453213	2406.74331113345	2679.71351940468	0	0	0	0	0	7620.80429087589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2301"	"chr5"	93891912	93892013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2302"	"chr9"	93894169	93894270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3941.88732769462	0	0	0	0	0	0	0
"2303"	"chr14"	94001842	94002029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7367.92387828832	0	0	7093.78450657437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9070.54415705466	0	0	0	0	0	0
"2304"	"chr3"	94028465	94028566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2305"	"chr14"	94028544	94028645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4591.70831088371	0	0
"2306"	"chr8"	94065859	94065960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9170.60966401194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2307"	"chr14"	94174314	94174415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5927.69184509803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692.254055055751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2308"	"chr4"	94207544	94207645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2309"	"chr8"	94233320	94233421	0	0	0	7600.27213131349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7269.77346322016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2310"	"chr7"	94301140	94301241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9447.7955198226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3589.9550654427	0	0	0	0	0	0	0	0	0	0	0	11325.6585372966	0	0	0	0	0	0	0	0	0	0	20868.9477728151	0	0	0	9564.0997257256	0	0	0	0	0	0	0	0	0	0	0	0
"2311"	"chr6"	94324025	94324126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2312"	"chr8"	94416707	94416808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9669.95181990443	0	0	0	0	0	8802.37945900069	9742.73487291241	0	0	0	9502.08113958215	9988.2370800857	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8620.71018078233	0	0	0	0	0	0	0	0	0
"2313"	"chr3"	94524031	94524132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	4658.11522155854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2314"	"chr1"	94532258	94532359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2315"	"chr14"	94540246	94540347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2657.83768804467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2316"	"chr8"	94546206	94546307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9669.95181990443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4310.75365879394	0	0	0	0	0	0
"2317"	"chr12"	94560953	94561097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3942.25561398138	0	0	1083.30188071629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9170.51789760622	0	0	0	0	0	0	0	0	0	0
"2318"	"chr5"	94567993	94568094	0	0	0	0	7648.63463883336	0	0	0	0	0	0	0	0	0	0	0	7919.91648529673	0	7483.40239194065	0	0	4703.91855049647	0	0	0	0	0	6796.14487518247	0	0	0	0	0	11858.1830301442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6844.49797810758	0	0	0	0	0	0	0	0	0	0	0	0	6432.6930854894	0	0	0	0	0	0	5410.38215390893	0	0	0	0	0	0	5401.63586961512	0
"2319"	"chr5"	94570010	94570111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10702.5898449918	0	0	0	0	0	0	0	0	0	9768.83612528488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2320"	"chr1"	94579916	94580017	0	0	0	0	0	0	0	0	0	0	0	8327.38925774004	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6115.20073339784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2321"	"chr8"	94657462	94657563	9656.40123152459	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9656.40123152459	0	0	0	7441.03329908946	0	0	0	0	0	0	0	0	0	5550.72066570046	0	0	0	0	0	0	9144.98567070408	0	0	0	0	0	0	0	0	0	0	0	0	0	9569.23606707069	0	0	0	0	0	0	0	0	0	0
"2322"	"chr12"	94677925	94678026	0	0	0	0	5449.65218017155	0	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2323"	"chr8"	94713515	94713668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4638.63549721614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2324"	"chr5"	94738061	94738162	0	0	0	0	0	0	0	0	0	4831.55402244821	0	0	3797.29623501727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8550.55738358513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2946.24770757663	0	0	0	0	0	0	0	10108.4243646385
"2325"	"chrX"	94854397	94854498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	0	0	0	0	0	0	0	0	9176.20416603282	17265.9743623845	10891.3233762323	0	0	0	0	0	8927.61623292096	0	0	0	0	0	0	0	0	0	0	0	5743.83667686413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2326"	"chr12"	94875755	94875856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3836.6521440495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2327"	"chr7"	94889634	94889735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2328"	"chr3"	94961777	94961878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502.96665163262	0	0	0	0	8233.82036150422	0	1090.24207913152	0	0	0	0	0	0	0	0	9408.00112829926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9942.28172195483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2329"	"chr7"	94972382	94972483	0	0	0	0	0	0	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9502.08113958215	0	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2330"	"chr12"	94994448	94994549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10912.3919238288	0	0	0	0	0	0	0	8581.41902023602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8772.6420665267	0	8927.61623292096	0	0	0	0	0	0	0	0	9346.18652795382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2331"	"chr15"	95026296	95026397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2332"	"chr9"	95092365	95092466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2333"	"chr1"	95117324	95117425	0	0	0	0	0	0	0	0	0	0	0	0	0	5433.78730231028	0	0	0	0	0	0	0	0	2765.88535387908	2500.94049329058	0	0	5609.82668581132	0	0	0	0	0	0	0	0	0	4360.96831652609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2334"	"chr6"	95133673	95133774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3157.09582344842	0	0	0	0	0	0	0	0	1832.79170876387	0	6740.06457739473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1541.4554207532	0	0	0
"2335"	"chr8"	95137815	95137916	8509.10603570104	0	0	0	8126.67430375985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8802.37945900069	0	0	0	0	7996.80095905579	0	0	0	0	0	0	0	0	0	0	0	0	7053.83959797621	0	0	0	0	0	0	0	0	0	0	2660.77394619387	0	6492.56439734438	0	0	0	0	0
"2336"	"chr2"	95231752	95231853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2670.12278378262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2337"	"chr14"	95291270	95291371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2338"	"chr4"	95305165	95305266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2339"	"chr13"	95314624	95314725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3950.32995066332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20427.5803345024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7982.32183859157	0	0	0	0	0	0	0
"2340"	"chr9"	95486412	95486513	0	0	0	0	0	7935.45843778926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6826.89161682707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2341"	"chr2"	95526758	95526859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7278.85981518161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3608.92351079044	0	0	0	0	0	0	0	0	0	0	0	0	0	6316.16389483292	0	0	0	0	0	0	0	0	0
"2342"	"chr7"	95596628	95596729	0	0	0	0	0	0	0	0	0	0	0	0	6683.24137363807	0	10844.626533705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2872.26291680042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595.88482062454	0	0	0	0	0	0	0	0	0	0	0	0	0
"2343"	"chr12"	95649474	95649575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2215.13987633706	0	1716.29460625988	0	2636.12646590089	3589.37870693503	7391.91539366984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8407.00640227533
"2344"	"chr2"	95666705	95666806	0	0	0	0	0	0	0	0	0	0	0	0	0	9146.87529221606	0	0	0	0	0	0	0	0	0	0	0	0	9768.83612528488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9502.08113958215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2345"	"chr11"	95790458	95790559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2346"	"chr14"	95814555	95814656	0	0	0	0	0	0	0	0	0	0	4168.69871910374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9176.20416603282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
