#name (cmd = mergePeaks -d 100 /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt
Merged-chr20-32902719-1	chr20	32902669	32902769	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_23916
Merged-chr6-118618997-1	chr6	118618947	118619047	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_35937
Merged-chr14-69090401-1	chr14	69090351	69090451	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_11901
Merged-chr2-176086426-1	chr2	176086376	176086476	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22321
Merged-chr13-35818794-1	chr13	35818744	35818844	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10309
Merged-chr13-35979013-1	chr13	35978963	35979063	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10314
Merged-chr2-176768245-1	chr2	176768195	176768295	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22339
Merged-chr14-70046479-1	chr14	70046429	70046529	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_11929
Merged-chr2-176852994-1	chr2	176852944	176853044	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22342
Merged-chr13-36698956-1	chr13	36698906	36699006	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10329
Merged-chr6-24283430-1	chr6	24283380	24283480	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34362
Merged-chr1-218286003-1	chr1	218285953	218286053	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_3510
Merged-chr14-70188818-1	chr14	70188768	70188868	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_11932
Merged-chr13-36858470-1	chr13	36858420	36858520	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10332
Merged-chr6-122361756-1	chr6	122361706	122361806	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_35981
Merged-chr20-35277630-1	chr20	35277580	35277680	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_23966
Merged-chr13-38577310-1	chr13	38577260	38577360	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10345
Merged-chr2-178193788-1	chr2	178193738	178193838	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22362
Merged-chr6-25288328-1	chr6	25288278	25288378	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34387
Merged-chr20-35412137-1	chr20	35412087	35412187	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_23970
Merged-chr6-122623464-1	chr6	122623414	122623514	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_35990
Merged-chr6-123030463-1	chr6	123030413	123030513	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_35999
Merged-chr2-178914383-1	chr2	178914333	178914433	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22375
Merged-chr6-25788672-1	chr6	25788622	25788722	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34393
Merged-chr20-36156781-1	chr20	36156731	36156831	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_23989
Merged-chr2-180006858-1	chr2	180006808	180006908	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22388
Merged-chr20-36401053-1	chr20	36401003	36401103	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_23993
Merged-chr2-181036655-1	chr2	181036605	181036705	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22398
Merged-chr2-181055018-1	chr2	181054968	181055068	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22399
Merged-chr9-76916375-1	chr9	76916325	76916425	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42315
Merged-chrX-23667480-1	chrX	23667430	23667530	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_43934
Merged-chr4-98284717-1	chr4	98284667	98284767	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30313
Merged-chr19-9786104-1	chr19	9786054	9786154	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_18423
Merged-chr4-98928721-1	chr4	98928671	98928771	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30322
Merged-chr9-78167581-1	chr9	78167531	78167631	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42342
Merged-chr9-78821269-1	chr9	78821219	78821319	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42346
Merged-chr9-79776875-1	chr9	79776825	79776925	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42359
Merged-chrX-30302112-1	chrX	30302062	30302162	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_43967
Merged-chr5-56763852-1	chr5	56763802	56763902	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_31953
Merged-chrX-30865210-1	chrX	30865160	30865260	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_43975
Merged-chrX-31350545-1	chrX	31350495	31350595	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_43978
Merged-chr4-101357082-1	chr4	101357032	101357132	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30354
Merged-chr5-57775476-1	chr5	57775426	57775526	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_31973
Merged-chr9-83048421-1	chr9	83048371	83048471	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42396
Merged-chr4-104971760-1	chr4	104971710	104971810	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30389
Merged-chr7-103864077-1	chr7	103864027	103864127	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_38401
Merged-chr7-104415913-1	chr7	104415863	104415963	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_38411
Merged-chr3-24478859-1	chr3	24478809	24478909	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_26409
Merged-chr1-13605377-1	chr1	13605327	13605427	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_231
Merged-chr1-13799086-1	chr1	13799036	13799136	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_236
Merged-chr3-24531738-1	chr3	24531688	24531788	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_26412
Merged-chr7-105439387-1	chr7	105439337	105439437	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_38435
Merged-chr16-8938063-1	chr16	8938013	8938113	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_14405
Merged-chr3-25467568-1	chr3	25467518	25467618	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_26422
Merged-chr1-15229961-1	chr1	15229911	15230011	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_255
Merged-chr11-6469219-1	chr11	6469169	6469269	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_6007
Merged-chr11-6481446-1	chr11	6481396	6481496	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_6009
Merged-chr1-15741563-1	chr1	15741513	15741613	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_269
Merged-chr11-123103396-1	chr11	123103346	123103446	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_7619
Merged-chr11-7597849-1	chr11	7597799	7597899	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_6025
Merged-chr1-16143426-1	chr1	16143376	16143476	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_282
Merged-chr1-16164416-1	chr1	16164366	16164466	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_283
Merged-chr11-123590855-1	chr11	123590805	123590905	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_7630
Merged-chr1-16624183-1	chr1	16624133	16624233	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_295
Merged-chr16-11379490-1	chr16	11379440	11379540	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_14454
Merged-chr3-28883975-1	chr3	28883925	28884025	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_26477
Merged-chr11-8722283-1	chr11	8722233	8722333	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_6045
Merged-chr3-29616078-1	chr3	29616028	29616128	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_26482
Merged-chr11-9139113-1	chr11	9139063	9139163	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_6053
Merged-chr11-126342150-1	chr11	126342100	126342200	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_7664
Merged-chr16-13936992-1	chr16	13936942	13937042	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_14498
Merged-chr6-26197397-1	chr6	26197347	26197447	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34406
Merged-chr6-26421486-1	chr6	26421436	26421536	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34415
Merged-chr2-181231437-1	chr2	181231387	181231487	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22402
Merged-chr2-181738615-1	chr2	181738565	181738665	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22411
Merged-chr6-27280738-1	chr6	27280688	27280788	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34437
Merged-chr13-42012219-1	chr13	42012169	42012269	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10403
Merged-chr2-182650941-1	chr2	182650891	182650991	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22427
Merged-chr2-182715678-1	chr2	182715628	182715728	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22429
Merged-chr6-27478933-1	chr6	27478883	27478983	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34444
Merged-chr2-182763486-1	chr2	182763436	182763536	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22435
Merged-chr1-148038693-1	chr1	148038643	148038743	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2007
Merged-chr13-43308029-1	chr13	43307979	43308079	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10426
Merged-chr6-28225152-1	chr6	28225102	28225202	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34465
Merged-chr1-223696657-1	chr1	223696607	223696707	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_3611
Merged-chr1-148371701-1	chr1	148371651	148371751	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2012
Merged-chr1-149636857-1	chr1	149636807	149636907	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2016
Merged-chr13-43805257-1	chr13	43805207	43805307	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10431
Merged-chr1-150067036-1	chr1	150066986	150067086	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2029
Merged-chr13-44574356-1	chr13	44574306	44574406	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10449
Merged-chr6-28758501-1	chr6	28758451	28758551	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_34481
Merged-chr1-224633074-1	chr1	224633024	224633124	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_3634
Merged-chr1-150149955-1	chr1	150149905	150150005	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2032
Merged-chr13-44810194-1	chr13	44810144	44810244	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10456
Merged-chr1-150696849-1	chr1	150696799	150696899	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2059
Merged-chr2-187501322-1	chr2	187501272	187501372	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_22496
Merged-chr1-226220817-1	chr1	226220767	226220867	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_3664
Merged-chr13-46097181-1	chr13	46097131	46097231	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_10489
Merged-chr1-226988419-1	chr1	226988369	226988469	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_3680
Merged-chr1-151347053-1	chr1	151347003	151347103	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2090
Merged-chr1-151371600-1	chr1	151371550	151371650	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_2092
Merged-chr9-83204174-1	chr9	83204124	83204224	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42401
Merged-chr9-84181781-1	chr9	84181731	84181831	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42429
Merged-chr9-84339935-1	chr9	84339885	84339985	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42434
Merged-chr9-85259003-1	chr9	85258953	85259053	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42450
Merged-chr4-109652956-1	chr4	109652906	109653006	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30459
Merged-chr9-86464550-1	chr9	86464500	86464600	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_42474
Merged-chr19-14074404-1	chr19	14074354	14074454	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_18561
Merged-chr19-14318410-1	chr19	14318360	14318460	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_18567
Merged-chr4-109978820-1	chr4	109978770	109978870	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30464
Merged-chr4-110287359-1	chr4	110287309	110287409	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30470
Merged-chr4-112100026-1	chr4	112099976	112100076	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30489
Merged-chr4-112284224-1	chr4	112284174	112284274	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_30496
Merged-chr1-17441580-1	chr1	17441530	17441630	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_312
Merged-chr1-17529629-1	chr1	17529579	17529679	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_316
Merged-chr1-17696616-1	chr1	17696566	17696666	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_319
Merged-chr7-108181192-1	chr7	108181142	108181242	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_38517
Merged-chr3-31142161-1	chr3	31142111	31142211	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_26505
Merged-chr7-108262266-1	chr7	108262216	108262316	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	1			siCtrl_120_peak_38521
Merged-chr6-79610788-1	chr6	79610738	79610838	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_43682	
Merged-chr16-24139446-1	chr16	24139396	24139496	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_18179	
Merged-chr17-18969735-1	chr17	18969685	18969785	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_19798	
Merged-chr1-232601039-1	chr1	232600989	232601089	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_4650	
Merged-chr8-92568944-1	chr8	92568894	92568994	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_50001	
Merged-chr4-148442341-1	chr4	148442291	148442391	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_38125	
Merged-chr5-64506063-1	chr5	64506013	64506113	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_39746	
Merged-chr2-100985084-1	chr2	100985034	100985134	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_26143	
Merged-chr2-102505602-1	chr2	102505552	102505652	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_26181	
Merged-chr7-116422431-1	chr7	116422381	116422481	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_47720	
Merged-chr3-187066791-1	chr3	187066741	187066841	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_35759	
Merged-chr7-34759711-1	chr7	34759661	34759761	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	1		siCtrl_75_peak_46181	
